DESCRIPCION,NOMBRE_FACULTAD,NOMBRE_PROGRAMA,JORNADA,MODALIDAD,NOMBRE_SEDE,TIPO_IDEN_EST,LUG_EXPEDICION,LUGAR_NACIMIENTO,FECHA_NACIMIENTO,SEXO,ESTRATO,NOMBRE_ESTADO
PRIMER  SEMESTRE DE 2019,CIENCIAS,BIOLOGIA,DIURNO,PRESENCIAL,TUNJA,C,VILLAVICENCIO,VILLAVICENCIO,04/17/1997 12:00:00 AM,M,3,PERDIO CUPO A130/98 ART. 80 LIT. B
PRIMER  SEMESTRE DE 2019,CIENCIAS,BIOLOGIA,DIURNO,PRESENCIAL,TUNJA,C,SOGAMOSO,SOGAMOSO,12/17/1994 12:00:00 AM,M,1,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS,BIOLOGIA,DIURNO,PRESENCIAL,TUNJA,C,SOGAMOSO,SOGAMOSO,05/30/2000 12:00:00 AM,M,3,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS,BIOLOGIA,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,PAMPLONA,12/04/1994 12:00:00 AM,M,3,PERDIO CUPO A130/98 ART.80 LIT. E
PRIMER  SEMESTRE DE 2019,CIENCIAS,FISICA,DIURNO,PRESENCIAL,TUNJA,T,SIMIJACA,SIMIJACA,01/06/2000 12:00:00 AM,F,2,PERDIO CUPO A130/98 ART. 80 LIT. B
PRIMER  SEMESTRE DE 2019,CIENCIAS,FISICA,DIURNO,PRESENCIAL,TUNJA,C,DUITAMA,DUITAMA,03/25/2000 12:00:00 AM,M,1,PERDIO CUPO A130/98 ART. 80 LIT. D
PRIMER  SEMESTRE DE 2019,CIENCIAS,FISICA,DIURNO,PRESENCIAL,TUNJA,C,CHIQUINQUIRÁ,CHIQUINQUIRÁ,07/10/1998 12:00:00 AM,M,3,PERDIO CUPO A130/98 ART. 80 LIT. B
PRIMER  SEMESTRE DE 2019,CIENCIAS,FISICA,DIURNO,PRESENCIAL,TUNJA,C,MONGUÍ,MONGUÍ,11/01/2000 12:00:00 AM,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B
PRIMER  SEMESTRE DE 2019,CIENCIAS,MATEMATICAS,DIURNO,PRESENCIAL,TUNJA,C,DUITAMA,FUSAGASUGÁ,10/27/1999 12:00:00 AM,M,1,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS,MATEMATICAS,DIURNO,PRESENCIAL,TUNJA,C,PAIPA,PAIPA,03/17/1991 12:00:00 AM,F,2,PERDIO CUPO A130/98 ART. 80 LIT. D
PRIMER  SEMESTRE DE 2019,CIENCIAS,QUIMICA,DIURNO,PRESENCIAL,TUNJA,C,DUITAMA,SOGAMOSO,08/19/1997 12:00:00 AM,F,1,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS,QUIMICA,DIURNO,PRESENCIAL,TUNJA,C,TAME,TAME,07/05/1997 12:00:00 AM,M,2,PERDIO CUPO A130/98 ART.80 LIT. E
PRIMER  SEMESTRE DE 2019,CIENCIAS,QUIMICA,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,NUEVO COLÓN,03/30/1993 12:00:00 AM,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D
PRIMER  SEMESTRE DE 2019,CIENCIAS,QUIMICA,DIURNO,PRESENCIAL,TUNJA,C,BOAVITA,BOAVITA,06/07/1993 12:00:00 AM,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B
PRIMER  SEMESTRE DE 2019,CIENCIAS AGROPECUARIAS,INGENIERIA AGRONOMICA,DIURNO,PRESENCIAL,TUNJA,C,PAIPA,BOGOTA D.E,02/23/1998 12:00:00 AM,F,2,PERDIO CUPO A130/98 ART.80 LIT. E
PRIMER  SEMESTRE DE 2019,CIENCIAS AGROPECUARIAS,INGENIERIA AGRONOMICA,DIURNO,PRESENCIAL,TUNJA,C,TRINIDAD,TRINIDAD,04/26/1999 12:00:00 AM,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS AGROPECUARIAS,INGENIERIA AGRONOMICA,DIURNO,PRESENCIAL,TUNJA,C,PAIPA,BOGOTA D.E,04/08/1997 12:00:00 AM,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS AGROPECUARIAS,INGENIERIA AGRONOMICA,DIURNO,PRESENCIAL,TUNJA,C,SOGAMOSO,SOGAMOSO,04/15/1999 12:00:00 AM,M,1,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS AGROPECUARIAS,INGENIERIA AGRONOMICA,DIURNO,PRESENCIAL,TUNJA,C,CHITARAQUE,MONIQUIRÁ,10/02/2000 12:00:00 AM,M,1,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS AGROPECUARIAS,INGENIERIA AGRONOMICA,DIURNO,PRESENCIAL,TUNJA,C,CHIQUINQUIRÁ,CHIQUINQUIRÁ,10/17/1995 12:00:00 AM,M,3,PERDIO CUPO A130/98 ART. 80 LIT. B
PRIMER  SEMESTRE DE 2019,CIENCIAS AGROPECUARIAS,INGENIERIA AGRONOMICA,DIURNO,PRESENCIAL,TUNJA,C,DUITAMA,PAIPA,08/03/1994 12:00:00 AM,F,2,PERDIO CUPO A130/98 ART.80 LIT. E
PRIMER  SEMESTRE DE 2019,CIENCIAS AGROPECUARIAS,INGENIERIA AGRONOMICA,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,02/14/1995 12:00:00 AM,M,1,PERDIO CUPO A130/98 ART.80 LIT. E
PRIMER  SEMESTRE DE 2019,CIENCIAS AGROPECUARIAS,MAESTRIA EN DESARROLLO RURAL,OTRO,PRESENCIAL,TUNJA,C,TURMEQUÉ,NUEVO COLÓN,02/18/1990 12:00:00 AM,M,,PERDIO CUPO A 052/2012  ART 15 LIT.B.
PRIMER  SEMESTRE DE 2019,CIENCIAS AGROPECUARIAS,MAESTRIA EN DESARROLLO RURAL,OTRO,PRESENCIAL,TUNJA,C,BOGOTÁ D.C.,BOGOTÁ D.C.,01/28/1992 12:00:00 AM,M,,PERDIO CUPO A 052/2012  ART 15 LIT.A.
PRIMER  SEMESTRE DE 2019,CIENCIAS AGROPECUARIAS,MEDICINA VETERINARIA Y ZOOTECNIA,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,07/30/1998 12:00:00 AM,F,2,PERDIO CUPO A130/98 ART.80 LIT. E
PRIMER  SEMESTRE DE 2019,CIENCIAS AGROPECUARIAS,MEDICINA VETERINARIA Y ZOOTECNIA,DIURNO,PRESENCIAL,TUNJA,T,SOGAMOSO,BOGOTÁ D.C.,10/23/2000 12:00:00 AM,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D
PRIMER  SEMESTRE DE 2019,CIENCIAS AGROPECUARIAS,MEDICINA VETERINARIA Y ZOOTECNIA,DIURNO,PRESENCIAL,TUNJA,C,RESTREPO,VILLAVICENCIO,05/24/1998 12:00:00 AM,F,2,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS AGROPECUARIAS,MEDICINA VETERINARIA Y ZOOTECNIA,DIURNO,PRESENCIAL,TUNJA,T,BOGOTÁ D.C.,BOGOTÁ D.C.,01/16/2001 12:00:00 AM,M,3,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS AGROPECUARIAS,MEDICINA VETERINARIA Y ZOOTECNIA,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,12/15/1996 12:00:00 AM,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D
PRIMER  SEMESTRE DE 2019,CIENCIAS AGROPECUARIAS,MEDICINA VETERINARIA Y ZOOTECNIA,DIURNO,PRESENCIAL,TUNJA,C,SOGAMOSO,SOGAMOSO,10/20/1995 12:00:00 AM,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B
PRIMER  SEMESTRE DE 2019,CIENCIAS AGROPECUARIAS,MEDICINA VETERINARIA Y ZOOTECNIA,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,03/31/1997 12:00:00 AM,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,DOCTORADO EN LENGUAJE Y CULTURA,DIURNO,PRESENCIAL,TUNJA,C,BOGOTÁ D.C.,BOGOTÁ D.C.,11/28/1980 12:00:00 AM,M,,PERDIO CUPO A130/98 ART. 80 LIT. B
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,ESPECIALIZACION EN ARCHIVISTICA,OTRO,PRESENCIAL,TUNJA,C,BOGOTÁ D.C.,PAIPA,02/19/1966 12:00:00 AM,F,,PERDIO CUPO A 052/2012  ART 15 LIT.A.
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,ESPECIALIZACION EN GERENCIA EDUCACIONAL,OTRO,PRESENCIAL,TUNJA,C,TUNJA,BOGOTA D.E,09/28/1993 12:00:00 AM,M,,PERDIO CUPO A 052/2012  ART 15 LIT.A.
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LIC. EN PSICOPEDAGOGIA ENFASIS ASESORIA EDUCATIVA,DIURNO,PRESENCIAL,TUNJA,C,OROCUÉ,OROCUÉ,01/06/1997 12:00:00 AM,M,1,PERDIO CUPO A130/98 ART.80 LIT. E
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LIC. EN PSICOPEDAGOGIA ENFASIS ASESORIA EDUCATIVA,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,06/18/2000 12:00:00 AM,M,2,PERDIO CUPO A130/98 ART.80 LIT. E
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LIC. EN PSICOPEDAGOGIA ENFASIS ASESORIA EDUCATIVA,DIURNO,PRESENCIAL,TUNJA,C,BOGOTÁ D.C.,CHITARAQUE,01/28/1998 12:00:00 AM,M,4,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LIC. EN PSICOPEDAGOGIA ENFASIS ASESORIA EDUCATIVA,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,02/18/1994 12:00:00 AM,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA  EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,11/16/2000 12:00:00 AM,M,3,PERDIO CUPO A130/98 ART. 80 LIT. B
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA  EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,08/19/1995 12:00:00 AM,M,1,PERDIO CUPO A130/98 ART. 80 LIT. B
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA  EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,DIURNO,PRESENCIAL,TUNJA,C,MOSQUERA,TUNJA,05/20/1998 12:00:00 AM,F,2,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA  EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,DIURNO,PRESENCIAL,TUNJA,C,VILLANUEVA,BOGOTA D.E,04/01/1999 12:00:00 AM,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN ARTES PLASTICAS,DIURNO,PRESENCIAL,TUNJA,C,CALI,BOGOTA D.E,03/05/1993 12:00:00 AM,M,2,PERDIO CUPO A130/98 ART. 80 LIT. A
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN ARTES PLASTICAS,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,01/09/1993 12:00:00 AM,M,2,PERDIO CUPO A130/98 ART.80 LIT. E
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN CIENCIAS SOCIALES,DIURNO,PRESENCIAL,TUNJA,C,DUITAMA,DUITAMA,01/07/1999 12:00:00 AM,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,"LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS, HUMANIDADES Y LENGUA CASTELLANA",OTRO,DISTANCIA,GACHETA,C,GACHETÁ,GACHETÁ,03/28/1997 12:00:00 AM,F,,PERDIO CUPO A130/98 ART.80 LIT. E
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,"LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS, HUMANIDADES Y LENGUA CASTELLANA",OTRO,DISTANCIA,TUNJA,C,PAIPA,PAIPA,05/21/1992 12:00:00 AM,F,,PERDIO CUPO A130/98 ART.80 LIT. E
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,"LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS, HUMANIDADES Y LENGUA CASTELLANA",OTRO,DISTANCIA,GACHETA,C,GACHETÁ,GACHETÁ,12/05/1996 12:00:00 AM,F,,PERDIO CUPO A130/98 ART.80 LIT. E
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,"LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS, HUMANIDADES Y LENGUA CASTELLANA",OTRO,DISTANCIA,CHIQUINQUIRA,C,FLORIÁN,FLORIÁN,03/12/1993 12:00:00 AM,F,,PERDIO CUPO A130/98 ART. 80 LIT. D
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,"LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS, HUMANIDADES Y LENGUA CASTELLANA",OTRO,DISTANCIA,GACHETA,C,GACHETÁ,GACHETÁ,09/12/1990 12:00:00 AM,F,,PERDIO CUPO A130/98 ART.80 LIT. E
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,"LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS, HUMANIDADES Y LENGUA CASTELLANA",OTRO,DISTANCIA,CHIQUINQUIRA,T,CHIQUINQUIRÁ,CHIQUINQUIRÁ,06/20/1996 12:00:00 AM,M,,PERDIO CUPO A130/98 ART.80 LIT. E
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,"LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS, HUMANIDADES Y LENGUA CASTELLANA",OTRO,DISTANCIA,DUITAMA,C,PAIPA,DUITAMA,01/02/1992 12:00:00 AM,F,,PERDIO CUPO A130/98 ART.80 LIT. E
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,"LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS, HUMANIDADES Y LENGUA CASTELLANA",OTRO,DISTANCIA,CHIQUINQUIRA,C,SABOYÁ,BOGOTA D.E,01/12/1989 12:00:00 AM,F,,PERDIO CUPO A130/98 ART.80 LIT. E
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,"LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS, HUMANIDADES Y LENGUA CASTELLANA",OTRO,DISTANCIA,CHIQUINQUIRA,C,CHIQUINQUIRÁ,CHIQUINQUIRÁ,03/30/1997 12:00:00 AM,F,,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,"LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS, HUMANIDADES Y LENGUA CASTELLANA",OTRO,DISTANCIA,DUITAMA,C,PAIPA,PAIPA,02/20/1998 12:00:00 AM,F,,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,"LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS, HUMANIDADES Y LENGUA CASTELLANA",OTRO,DISTANCIA,SOGAMOSO,C,FIRAVITOBA,SOGAMOSO,08/03/1989 12:00:00 AM,F,,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,"LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS, HUMANIDADES Y LENGUA CASTELLANA",OTRO,DISTANCIA,CHIQUINQUIRA,C,TUNJA,CHIQUINQUIRÁ,01/13/1998 12:00:00 AM,M,,PERDIO CUPO A130/98 ART. 80 LIT. D
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,"LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS, HUMANIDADES Y LENGUA CASTELLANA",OTRO,DISTANCIA,QUETAME,C,QUETAME,QUETAME,04/08/1994 12:00:00 AM,M,,PERDIO CUPO A130/98 ART. 80 LIT. D
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,"LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS, HUMANIDADES Y LENGUA CASTELLANA",OTRO,DISTANCIA,SOGAMOSO,C,GAMEZA,GAMEZA,01/12/1997 12:00:00 AM,F,,PERDIO CUPO A130/98 ART.80 LIT. E
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,"LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS, HUMANIDADES Y LENGUA CASTELLANA",OTRO,DISTANCIA,SOGAMOSO,C,SOGAMOSO,SOGAMOSO,01/18/1995 12:00:00 AM,F,,PERDIO CUPO A130/98 ART.80 LIT. E
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,"LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS, HUMANIDADES Y LENGUA CASTELLANA",OTRO,DISTANCIA,SOGAMOSO,C,TÓPAGA,TÓPAGA,04/09/1992 12:00:00 AM,F,,PERDIO CUPO A130/98 ART.80 LIT. E
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES,DIURNO,PRESENCIAL,TUNJA,C,YOPAL,DUITAMA,07/08/1994 12:00:00 AM,M,1,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,BOGOTA D.E,11/05/1993 12:00:00 AM,M,3,PERDIO CUPO A130/98 ART.80 LIT. E
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES,DIURNO,PRESENCIAL,CHIQUINQUIRA,C,SUSA,BOGOTÁ D.C.,11/05/1994 12:00:00 AM,M,1,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES,DIURNO,PRESENCIAL,CHIQUINQUIRA,C,CHIQUINQUIRÁ,CHIQUINQUIRÁ,12/06/1998 12:00:00 AM,M,1,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES,DIURNO,PRESENCIAL,TUNJA,C,DUITAMA,DUITAMA,12/01/1993 12:00:00 AM,M,2,PERDIO CUPO A130/98 ART.80 LIT. E
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACION PREESCOLAR,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,SOGAMOSO,08/21/1997 12:00:00 AM,F,3,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACION PREESCOLAR,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,10/19/1994 12:00:00 AM,F,2,PERDIO CUPO A130/98 ART.80 LIT. E
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN FILOSOFIA,,PRESENCIAL,TUNJA,C,SOGAMOSO,TAURAMENA,12/20/1993 12:00:00 AM,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN FILOSOFIA,,PRESENCIAL,TUNJA,C,TUNJA,TOCA,05/25/1994 12:00:00 AM,F,2,PERDIO CUPO A130/98 ART.80 LIT. E
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN IDIOMAS MODERNOS ESPAÑOL-INGLÉS,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,03/18/1990 12:00:00 AM,F,2,PERDIO CUPO A130/98 ART.80 LIT. E
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN IDIOMAS MODERNOS ESPAÑOL-INGLÉS,DIURNO,PRESENCIAL,TUNJA,C,YOPAL,VILLANUEVA,03/19/1995 12:00:00 AM,M,1,PERDIO CUPO A130/98 ART. 80 LIT. D
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN INFORMATICA Y TECNOLOGIA,NOCTURNO,PRESENCIAL,TUNJA,C,DUITAMA,DUITAMA,09/17/1999 12:00:00 AM,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN INFORMATICA Y TECNOLOGIA,NOCTURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,03/26/1984 12:00:00 AM,M,3,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN LENGUAS EXTRANJERAS,DIURNO,PRESENCIAL,TUNJA,C,PAIPA,BOGOTA D.E,12/08/1993 12:00:00 AM,F,2,PERDIO CUPO A130/98 ART. 80 LIT. D
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES Y EN FRANCES,,PRESENCIAL,TUNJA,C,SOGAMOSO,SOGAMOSO,09/06/1998 12:00:00 AM,F,2,PERDIO CUPO A130/98 ART.80 LIT. E
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,BELÉN,12/04/1999 12:00:00 AM,M,3,PERDIO CUPO A130/98 ART. 80 LIT. D
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,DIURNO,PRESENCIAL,TUNJA,C,VILLAPINZÓN,VILLAPINZÓN,12/15/1999 12:00:00 AM,M,1,PERDIO CUPO A130/98 ART. 80 LIT. D
